TRANSACTION_ID,ACCOUNT_ID,TXN_DATE,AMOUNT
2779,606,2026-05-02,6735.5
2780,841,2026-04-04,3863.16
2781,424,2025-07-08,2475.17
2782,111,2024-05-11,1525.17
2783,160,2025-01-26,4442.18
2784,451,2024-04-27,10000.61
2785,530,2026-01-16,2695.57
2786,661,2025-10-25,3767.47
2787,716,2024-09-09,568.32
2788,687,2026-04-14,3725.33
2789,530,2026-01-10,18379.05
2790,17,2026-07-01,842.48
2791,477,2024-09-29,4769.67
2792,738,2024-06-19,2029.26
2793,763,2025-04-13,512.02
2794,752,2024-09-15,2317.75
2795,10,2025-12-21,15362.58
2796,392,2025-02-18,4703.2
2797,556,2025-09-03,4272.98
2798,223,2024-06-16,951.77
2799,369,2024-03-24,8006.33
2800,88,2026-07-03,10540.9
2801,175,2025-03-11,10229.42
2802,6,2024-05-15,7578.8
2803,882,2026-03-02,1370.63
2804,774,2024-05-09,1028.78
2805,364,2026-08-29,248.83
2806,4,2025-01-11,1165.71
2807,302,2025-03-31,4564.44
2808,391,2024-09-09,1146.24
2809,153,2024-03-24,8315.82
2810,596,2025-02-02,9350.75
2811,898,2024-12-23,8941.9
2812,760,2025-03-12,378.95
2813,771,2025-04-22,4281.68
2814,748,2025-09-06,3855.47
2815,63,2024-03-12,8750.57
2816,497,2024-12-19,535.81
2817,510,2026-04-22,3812.03
2818,91,2026-07-17,516.61
2819,133,2025-06-09,7764.35
2820,509,2024-12-23,76.67
2821,645,2025-02-09,15109.68
2822,189,2026-02-01,5526.51
2823,436,2025-01-22,3342.28
2824,68,2026-07-10,1767.77
2825,100,2024-01-28,9066.8
2826,523,2025-08-13,554.31
2827,502,2025-05-20,5272.85
2828,676,2025-03-16,3117.23
2829,820,2025-04-08,4556.38
2830,171,2024-06-03,3999.08
2831,308,2024-12-03,5927.92
2832,771,2024-12-10,3357.86
2833,46,2025-10-04,2305.16
2834,746,2025-08-06,3463.44
2835,851,2025-02-04,6739.61
2836,90,2025-05-19,7138.62
2837,128,2025-07-11,4739.54
2838,616,2024-02-15,148.47
2839,428,2026-05-12,4286.89
2840,889,2026-05-20,422.23
2841,491,2024-12-20,7432.47
2842,590,2026-01-12,6643.69
2843,214,2025-01-22,1287.1
2844,293,2024-03-06,5761.78
2845,160,2026-04-24,3694.15
2846,133,2024-09-17,1589.88
2847,102,2024-12-15,5669.01
2848,804,2025-07-15,11175.78
2849,63,2025-03-04,2210.58
2850,465,2024-09-16,4793.3
2851,458,2026-02-19,1183.26
2852,51,2024-12-13,1761.72
2853,758,2025-07-31,3508.71
2854,451,2025-10-10,1509.03
2855,115,2026-06-29,1398.11
2856,116,2025-04-11,977.89
2857,631,2025-04-03,9316.8
2858,558,2026-06-09,6854.37
2859,372,2025-04-12,3412.51
2860,365,2024-10-17,7252.66
2861,32,2024-02-11,7730.47
2862,29,2024-11-12,2915.91
2863,483,2024-07-11,1110.18
2864,328,2024-10-24,4830.05
2865,227,2025-06-10,9389.46
2866,342,2025-05-26,6390.58
2867,545,2024-07-01,10805.01
2868,264,2025-03-28,7647.9
2869,315,2025-03-18,16401.18
2870,255,2024-02-11,5088.01
2871,600,2024-10-03,2610.08
2872,50,2025-12-05,6763.78
2873,827,2024-01-21,9693.65
2874,500,2024-10-20,4318.88
2875,221,2025-04-08,7783.95
2876,684,2024-06-11,2346.18
2877,846,2025-09-22,7617.38
2878,53,2025-11-28,22175.61
2879,184,2024-11-25,2369.63
2880,130,2024-08-12,4572.77
2881,64,2026-01-27,6060.52
2882,665,2024-07-28,3255.71
2883,174,2024-05-22,2528.66
2884,346,2024-02-02,3822.84
2885,734,2024-03-30,8712.14
2886,551,2026-04-29,588.52
2887,610,2026-06-30,1448.56
2888,88,2025-06-16,3165.57
2889,874,2026-06-17,7959.01
2890,75,2025-11-20,3794.77
2891,639,2025-01-31,1948.63
2892,576,2025-11-26,4459.93
2893,372,2025-02-13,2482.12
2894,755,2026-07-26,5983.59
2895,804,2026-04-09,5746.99
2896,64,2026-04-03,4564.89
2897,863,2025-06-01,1827.64
2898,218,2025-05-20,7835.97
2899,713,2024-04-24,13206.35
2900,739,2025-09-28,5220.54
2901,501,2024-04-22,716.66
2902,777,2025-06-10,18266.5
2903,744,2024-05-07,5941.7
2904,471,2025-04-09,1264.19
2905,162,2026-01-31,7520.77
2906,392,2024-10-27,9423.16
2907,811,2025-08-09,3931.36
2908,183,2024-09-10,440.19
2909,900,2024-10-19,4760.63
2910,164,2024-06-27,1220.63
2911,599,2024-06-07,6101.7
2912,577,2024-12-28,1909.73
2913,177,2024-04-30,5538.21
2914,426,2026-05-19,2570.73
2915,130,2025-12-23,4953.66
2916,329,2024-08-04,7693.85
2917,864,2026-05-13,7866.01
2918,49,2024-12-22,1647.88
2919,785,2025-06-01,2883.41
2920,610,2025-11-12,3012.54
2921,674,2026-01-23,4691.76
2922,254,2024-01-08,9939.51
2923,855,2024-10-03,3360.67
2924,229,2024-11-24,5613.62
2925,454,2025-07-25,3209.92
2926,34,2026-04-30,1922.04
2927,799,2025-03-03,650.18
2928,635,2025-03-27,2422.4
2929,147,2024-03-26,1015.17
2930,596,2025-05-27,1085.92
2931,165,2025-04-20,5039.48
2932,400,2025-09-12,5556.89
2933,462,2026-04-05,8148.8
2934,839,2025-07-07,325.54
2935,300,2024-02-20,7093.38
2936,12,2026-03-07,1934.58
2937,390,2025-04-10,3220.71
2938,834,2025-04-19,1922.72
2939,719,2026-05-01,3687.53
2940,54,2025-07-29,4427.12
2941,49,2026-02-09,5705.24
2942,682,2026-05-08,2253.11
2943,649,2025-04-26,6882.57
2944,502,2026-08-15,7089.91
2945,80,2024-06-16,4073.68
2946,253,2026-04-29,7858.15
2947,763,2026-04-07,1477.08
2948,126,2024-04-07,1966.03
2949,182,2024-05-29,308.78
2950,407,2024-02-06,5875.69
2951,662,2024-09-26,3749.39
2952,746,2026-08-24,3185.72
2953,533,2024-05-01,2995.81
2954,444,2024-02-02,2590.84
2955,348,2025-03-23,1096.24
2956,40,2024-12-10,839.99
2957,241,2025-09-05,13276.34
2958,194,2025-08-14,5423.58
2959,52,2026-03-17,3102.08
2960,671,2025-02-08,2740.24
2961,319,2025-03-25,4920.79
2962,459,2024-01-23,9126.43
2963,181,2026-08-04,4159.2
2964,533,2024-07-26,17082.8
2965,123,2025-08-03,6064.9
2966,610,2026-05-08,2264.54
2967,665,2025-08-12,817.1
2968,281,2025-09-01,8763.15
2969,192,2024-06-19,1292.06
2970,703,2025-11-22,6906.26
2971,201,2024-07-04,5011.34
2972,161,2025-11-05,601.95
2973,307,2025-07-16,4818.5
2974,870,2025-04-22,5633.07
2975,417,2025-12-03,2627.97
2976,237,2025-12-02,2471.48
2977,463,2024-07-18,2782.99
2978,314,2025-01-01,8590.9
2979,599,2025-04-16,2340.47
2980,395,2024-05-27,3767.03
2981,530,2024-12-13,285.65
2982,393,2024-02-10,4692.25
2983,434,2025-03-03,1172.42
2984,403,2024-07-19,2952.63
2985,355,2024-08-04,1196.2
2986,868,2026-03-08,11027.14
2987,240,2024-05-17,4977.77
2988,725,2024-04-27,1117.4
2989,639,2024-11-08,4131.54
2990,476,2024-01-23,878.81
2991,286,2026-04-27,2910.47
2992,436,2026-08-20,9116.44
2993,765,2026-02-24,5056.75
2994,164,2026-02-18,1284.65
2995,528,2024-04-09,692.21
2996,689,2025-06-24,5669.64
2997,571,2024-03-26,12609.29
2998,130,2024-10-20,3076.05
2999,458,2025-04-25,8765.21
3000,165,2025-10-26,5133.34
3001,836,2024-09-27,5598.06
3002,317,2024-09-06,850.15
3003,380,2026-03-13,2888.49
3004,772,2024-08-06,3091.77
3005,385,2025-04-19,147.71
3006,175,2024-10-06,1761.65
3007,804,2026-04-11,1985.42
3008,584,2025-06-05,1252.45
3009,545,2024-04-15,2780.85
3010,69,2024-05-24,6630.41
3011,405,2026-08-03,6795.27
3012,414,2026-07-05,10040.21
3013,236,2026-01-17,7604.02
3014,509,2024-03-16,4424.18
3015,221,2025-12-14,10285.59
3016,424,2025-10-06,2152.61
3017,722,2026-07-05,3383.78
3018,662,2025-04-19,13351.36
3019,252,2025-04-03,2083.18
3020,187,2025-09-08,90.08
3021,6,2024-05-25,3051.01
3022,311,2025-12-27,1237.7
3023,18,2025-04-29,620.12
3024,116,2024-07-02,6938.49
3025,881,2026-03-05,5143.37
3026,771,2024-09-14,170.43
3027,504,2026-04-18,8107.05
3028,698,2024-09-22,16068.72
3029,441,2025-04-21,1726.64
3030,542,2025-03-01,5230.69
3031,827,2025-12-14,1067.37
3032,71,2024-06-30,3949.75
3033,317,2024-08-28,5377.93
3034,108,2024-07-06,3066.43
3035,716,2024-08-12,1456.67
3036,741,2025-03-17,2057.95
3037,650,2025-07-25,263.99
3038,549,2026-04-22,3560.1
3039,430,2025-02-15,11786.35
3040,22,2025-02-03,711.41
3041,698,2024-06-06,9981.79
3042,805,2024-04-06,2554.28
3043,870,2026-01-12,253.6
3044,308,2025-09-09,7014.95
3045,181,2025-06-02,3607.21
3046,589,2025-03-08,959.52
3047,16,2025-05-22,1546.93
3048,55,2026-04-04,1947.38
3049,740,2024-07-03,2911.91
3050,862,2025-05-01,3937.11
3051,364,2024-08-23,4068.09
3052,458,2024-04-12,6450.43
3053,490,2025-11-06,3481.28
3054,125,2025-11-18,4608.09
3055,201,2026-04-10,3613.12
3056,269,2024-01-21,19.36
3057,758,2024-06-21,754.3
3058,395,2025-07-14,1059.1
3059,650,2026-03-03,3345.09
3060,176,2026-07-05,3632.82
3061,859,2026-02-07,2609.39
3062,796,2026-06-01,5258.67
3063,428,2026-03-05,5914.04
3064,204,2024-11-03,2883.96
3065,879,2025-07-21,6542.32
3066,728,2025-09-11,2481.54
3067,460,2024-12-09,4367.54
3068,241,2026-05-13,2928.11
3069,560,2026-01-21,6759.62
3070,334,2025-05-18,3380.7
3071,607,2025-04-12,993.37
3072,750,2026-02-11,4107.76
3073,441,2024-08-04,2596.99
3074,44,2024-08-01,4520.31
3075,507,2025-01-27,1458.74
3076,773,2024-05-04,2787.21
3077,201,2025-03-22,929.52
3078,864,2025-02-25,1948.51
3079,327,2025-05-07,3818.42
3080,616,2025-03-26,338.12
3081,632,2026-05-25,2920.85
3082,164,2024-09-24,713.53
3083,36,2025-02-04,2418.36
3084,854,2025-12-20,578.72
3085,631,2024-10-04,14567.81
3086,569,2025-10-02,6732.8
3087,274,2026-07-27,2582.92
3088,98,2025-01-01,9921.72
3089,245,2024-08-23,1514.21
3090,493,2024-07-04,8272.03
3091,625,2024-01-11,4605.63
3092,288,2024-10-03,1589.31
3093,194,2026-04-08,5393.02
3094,225,2024-09-05,6998.43
3095,866,2026-07-19,3027.34
3096,568,2026-07-18,6328.07
3097,892,2025-10-27,5871.83
3098,6,2026-08-14,4165.3
3099,413,2025-02-01,574.67
3100,412,2026-07-21,4019.67
3101,362,2025-06-14,2947.12
3102,353,2024-03-19,5081.18
3103,72,2026-03-22,1037.13
3104,29,2026-07-15,6482.0
3105,701,2026-05-13,1849.32
3106,397,2025-02-10,5710.51
3107,147,2024-04-09,10125.46
3108,313,2025-07-24,3603.15
3109,840,2026-04-26,9554.14
3110,421,2026-03-30,1590.71
3111,892,2025-08-24,1258.87
3112,146,2026-02-05,7803.22
3113,111,2024-02-01,5107.66
3114,508,2025-08-30,667.86
3115,615,2024-04-15,10843.09
3116,884,2025-12-31,2949.05
3117,420,2024-02-14,3200.13
3118,181,2025-08-03,12026.45
3119,488,2026-07-13,9767.32
3120,277,2024-04-19,9178.73
3121,162,2025-02-19,1596.92
3122,80,2024-02-09,4153.37
3123,652,2025-11-28,4886.63
3124,579,2026-06-21,1139.15
3125,150,2024-01-02,698.92
3126,503,2025-06-16,2766.86
3127,797,2026-02-12,6423.36
3128,737,2024-01-25,47.03
3129,409,2025-04-14,3442.58
3130,52,2024-05-05,827.53
3131,572,2026-06-19,6930.84
3132,465,2025-05-11,4311.7
3133,830,2025-05-22,7046.86
3134,498,2026-08-30,4286.19
3135,665,2026-02-08,2557.56
3136,476,2024-11-02,14708.51
3137,487,2025-09-05,2826.49
3138,286,2024-10-16,1869.28
3139,363,2025-05-22,5412.7
3140,267,2026-03-02,11308.72
3141,416,2026-07-13,59.51
3142,857,2026-07-16,8204.69
3143,308,2025-04-28,5618.39
3144,417,2026-05-22,9965.07
3145,852,2026-05-20,8630.91
3146,137,2025-06-16,4734.59
3147,228,2024-02-05,5502.42
3148,444,2024-04-26,3619.19
3149,369,2025-10-02,10295.6
3150,308,2026-03-20,1555.3
3151,701,2026-06-07,3576.53
3152,449,2024-08-25,6443.54
3153,328,2026-05-26,7059.06
3154,432,2026-03-16,7078.9
3155,798,2025-04-17,5122.06
3156,886,2024-12-30,7118.78
3157,219,2025-04-05,5482.64
3158,37,2025-10-20,12082.52
3159,29,2026-03-01,1494.56
3160,401,2024-06-16,7096.69
3161,566,2024-11-22,3114.21
3162,47,2024-04-27,3857.88
3163,458,2026-07-02,12775.65
3164,360,2025-01-31,12640.99
3165,840,2024-09-01,10293.2
3166,544,2024-07-17,2134.56
3167,381,2024-03-13,1919.74
3168,528,2025-04-04,803.76
3169,123,2026-01-22,10981.66
3170,428,2024-11-10,1181.92
3171,297,2025-01-29,2608.13
3172,163,2025-09-12,2142.8
3173,354,2024-12-12,1882.46
3174,576,2025-12-21,322.81
3175,525,2024-11-08,2378.72
3176,868,2025-03-11,4147.7
3177,248,2026-08-13,964.13
3178,630,2026-03-26,1612.19
3179,496,2025-07-11,9795.84
3180,787,2025-01-17,1318.1
3181,818,2026-08-25,3245.16
3182,637,2025-03-26,3450.28
3183,382,2024-11-30,1647.08
3184,481,2025-08-04,7744.45
3185,587,2025-02-07,9496.21
3186,726,2026-05-17,683.34
3187,207,2024-07-25,2098.57
3188,786,2024-02-18,1514.98
3189,722,2025-02-23,2629.76
3190,80,2026-07-13,3455.98
3191,243,2024-03-01,357.81
3192,213,2026-02-26,3440.8
3193,522,2024-01-01,12717.95
3194,188,2025-06-27,8815.05
3195,271,2025-03-17,4109.87
3196,171,2024-06-04,470.28
3197,61,2025-12-28,6904.33
3198,414,2024-06-19,2325.45
3199,288,2025-03-02,8252.09
3200,455,2025-06-28,7256.12
3201,191,2025-05-20,2601.98
3202,258,2024-01-31,3202.57
3203,804,2025-03-10,1562.62
3204,725,2025-09-30,514.34
3205,240,2025-05-28,3383.87
3206,146,2025-12-12,6092.22
3207,877,2026-01-26,3758.04
3208,613,2024-06-23,3050.75
3209,444,2026-02-22,5469.57
3210,630,2026-05-22,2961.76
3211,199,2026-03-28,4115.73
3212,386,2026-04-10,2510.39
3213,353,2024-07-26,3312.72
3214,649,2025-09-27,891.12
3215,166,2025-03-22,1781.27
3216,441,2026-08-17,12438.99
3217,751,2026-03-21,768.01
3218,177,2024-06-06,13089.86
3219,108,2026-07-07,3975.2
3220,740,2025-11-10,500.51
3221,787,2025-06-13,7059.43
3222,388,2025-03-10,716.46
3223,42,2025-04-25,6528.07
3224,487,2026-01-21,4968.26
3225,270,2026-01-15,3735.73
3226,529,2025-06-22,4458.71
3227,126,2026-08-24,4670.44
3228,725,2024-08-14,2863.61
3229,617,2025-02-19,13813.41
3230,581,2025-08-06,10061.02
3231,462,2024-06-09,6836.35
3232,199,2025-05-01,2516.31
3233,846,2026-03-24,2285.24
3234,240,2025-10-20,4650.01
3235,330,2025-11-23,2307.86
3236,834,2024-06-06,2889.85
3237,37,2024-05-21,6939.84
3238,113,2025-03-06,10362.01
3239,686,2024-11-11,4746.22
3240,332,2024-01-10,4220.25
3241,522,2025-06-23,466.52
3242,523,2026-01-05,6668.55
3243,745,2025-12-14,7284.34
3244,559,2024-04-10,8700.82
3245,384,2026-01-31,20640.99
3246,495,2025-01-06,2211.37
3247,665,2024-05-31,11473.63
3248,342,2025-04-05,10598.77
3249,154,2024-07-30,4288.76
3250,438,2025-10-18,724.28
3251,900,2025-12-26,9647.66
3252,101,2025-12-08,11756.71
3253,157,2024-04-23,1054.26
3254,896,2024-12-05,6193.8
3255,747,2025-04-30,4012.29
3256,106,2026-08-18,3816.66
3257,192,2025-06-16,497.17
3258,622,2025-09-29,9461.73
3259,705,2024-11-26,2540.84
3260,661,2024-10-15,15267.34
3261,776,2026-02-15,3074.58
3262,457,2026-03-24,2221.68
3263,789,2024-02-24,2482.7
3264,537,2025-06-09,3222.0
3265,429,2026-01-28,3136.58
3266,573,2024-06-02,9488.41
3267,386,2025-09-21,3106.08
3268,546,2025-04-06,10728.08
3269,751,2025-05-09,9310.67
3270,863,2025-08-02,8349.87
3271,522,2026-04-30,7209.53
3272,6,2024-03-25,1249.57
3273,560,2024-07-16,7608.12
3274,227,2024-12-02,9335.27
3275,213,2026-02-19,11238.95
3276,794,2025-07-31,547.17
3277,402,2024-07-02,8980.93
3278,712,2024-01-24,570.93
3279,333,2026-08-23,6467.35
3280,547,2024-05-14,5597.52
3281,599,2024-02-01,1549.73
3282,804,2025-01-31,4211.92
3283,177,2025-06-23,3483.91
3284,506,2024-09-09,5884.26
3285,366,2024-06-12,4061.38
3286,418,2024-03-25,5236.42
3287,764,2025-02-01,2944.03
3288,123,2026-07-17,19206.92
3289,492,2024-05-24,5355.78
3290,350,2025-07-12,2506.55
3291,807,2024-07-07,2353.62
3292,195,2025-10-18,7298.64
3293,210,2024-02-29,26351.34
3294,82,2024-07-17,10130.1
3295,396,2024-01-08,3863.39
3296,10,2025-09-24,453.99
3297,451,2025-12-02,1654.04
3298,202,2024-06-16,2156.59
3299,361,2025-03-18,411.78
3300,545,2024-10-12,3290.87
3301,617,2024-02-14,6581.36
3302,56,2024-02-06,2704.6
3303,134,2026-07-04,7943.48
3304,286,2025-09-23,2320.23
3305,468,2025-10-10,825.55
3306,796,2024-10-14,1928.28
3307,125,2024-09-14,1701.48
3308,62,2026-02-13,586.73
3309,567,2025-03-03,1318.29
3310,881,2024-04-09,314.94
3311,748,2025-04-22,279.0
3312,509,2025-05-23,2649.38
3313,18,2025-07-09,2116.46
3314,519,2025-06-07,16331.92
3315,412,2026-04-16,1387.37
3316,403,2024-08-26,2472.97
3317,444,2025-07-29,4518.09
3318,506,2026-05-15,8399.33
3319,649,2026-08-12,10923.3
3320,173,2026-07-29,4568.66
3321,68,2025-12-09,3336.56
3322,47,2024-04-14,1817.04
3323,366,2026-08-21,4073.09
3324,458,2024-02-01,10262.0
3325,707,2025-06-20,3948.37
3326,391,2025-03-11,5466.33
3327,479,2025-10-23,7608.19
3328,880,2026-02-02,5089.34
3329,675,2025-12-20,5898.96
3330,622,2024-08-09,4960.09
3331,328,2026-01-05,1237.09
3332,137,2026-01-08,4159.79
3333,829,2024-01-24,4579.77
3334,499,2025-09-13,13470.23
3335,70,2024-05-04,1845.85
3336,435,2025-07-01,4396.75
3337,83,2024-08-10,2634.4
3338,884,2024-12-15,12614.96
3339,476,2024-09-21,9193.28
3340,707,2026-04-20,4324.35
3341,424,2026-06-01,20.65
3342,18,2026-02-17,9517.56
3343,575,2025-12-05,647.55
3344,588,2024-12-20,336.18
3345,207,2024-05-19,7972.17
3346,645,2025-07-08,5666.95
3347,204,2025-02-19,5223.69
3348,623,2024-10-02,1939.22
3349,675,2024-08-25,505.86
3350,124,2024-06-05,5198.98
3351,263,2026-03-20,830.88
3352,147,2024-11-09,6008.9
3353,655,2026-06-13,992.46
3354,212,2025-10-14,4419.31
3355,577,2024-06-09,1177.66
3356,376,2024-03-01,7395.6
3357,75,2025-02-10,5009.83
3358,795,2024-03-20,4072.35
3359,641,2026-07-18,1424.96
3360,236,2026-06-03,602.76
3361,792,2025-10-02,5229.84
3362,638,2024-10-12,1995.52
3363,735,2026-04-26,3830.96
3364,161,2025-09-22,3622.94
3365,8,2024-12-14,3398.39
3366,56,2026-05-07,9276.57
3367,486,2024-07-23,3465.85
3368,709,2025-07-07,1207.42
3369,823,2025-11-05,6363.62
3370,865,2026-06-04,6176.95
3371,539,2024-05-13,1769.28
3372,569,2024-10-07,1437.0
3373,262,2026-03-29,4981.47
3374,2,2025-05-02,893.88
3375,176,2026-01-05,5035.19
3376,51,2026-01-24,11339.41
3377,617,2024-10-24,6295.68
3378,453,2024-11-19,11825.01
3379,695,2025-05-01,3855.12
3380,134,2024-01-28,3844.99
3381,822,2026-02-18,4260.42
3382,648,2024-04-22,5468.59
3383,816,2026-06-30,5194.31
3384,584,2026-01-29,1496.91
3385,306,2024-12-09,3552.47
3386,564,2024-03-11,9037.33
3387,544,2026-02-09,1152.86
3388,163,2025-03-13,4253.54
3389,92,2024-07-08,5383.44
3390,586,2025-02-22,5381.58
3391,86,2026-05-30,581.44
3392,91,2025-11-02,1116.16
3393,65,2025-10-31,8773.85
3394,560,2025-05-16,8662.06
3395,835,2024-05-28,3697.88
3396,448,2026-07-14,4783.43
3397,138,2025-12-22,1288.31
3398,462,2025-05-17,793.77
3399,435,2025-12-06,362.16
3400,535,2024-12-19,771.89
3401,390,2025-12-24,4779.06
3402,479,2026-08-01,3212.44
3403,293,2024-12-02,4047.59
3404,816,2024-01-09,3986.47
3405,484,2025-12-22,1077.07
3406,280,2026-04-10,5034.25
3407,3,2026-03-16,9703.36
3408,611,2026-08-08,1098.54
3409,343,2024-12-04,3440.55
3410,225,2026-06-14,6526.23
3411,432,2024-07-21,8640.86
3412,437,2025-07-26,5540.45
3413,723,2026-05-15,1283.45
3414,489,2026-06-11,300.26
3415,631,2025-08-28,2640.07
3416,583,2025-06-16,3072.56
3417,765,2025-03-24,8650.07
3418,6,2026-04-25,2401.85
3419,339,2026-05-07,1058.74
3420,644,2024-08-21,1639.36
3421,127,2024-05-12,5497.08
3422,398,2026-03-04,3659.26
3423,361,2026-03-01,3111.95
3424,726,2024-04-07,8825.47
3425,867,2025-04-23,123.12
3426,96,2025-05-08,7589.85
3427,193,2024-02-11,7266.61
3428,697,2025-10-09,4207.74
3429,158,2026-08-06,3971.1
3430,448,2024-07-25,4050.75
3431,850,2026-01-28,7261.26
3432,878,2024-03-19,1012.58
3433,855,2024-07-28,6011.24
3434,121,2025-07-05,7436.32
3435,135,2026-06-19,3282.23
3436,159,2026-05-13,1910.57
3437,693,2026-06-30,420.76
3438,162,2026-08-20,23235.23
3439,387,2026-02-19,4033.2
3440,737,2024-12-20,316.89
3441,443,2024-05-03,1209.2
3442,847,2026-03-12,2037.99
3443,449,2024-06-30,7579.66
3444,342,2025-05-22,1209.33
3445,872,2026-01-05,1936.89
3446,493,2024-02-03,6597.45
3447,167,2026-06-09,2529.07
3448,572,2024-10-22,3884.97
3449,696,2024-07-28,697.63
3450,755,2024-12-28,905.64
3451,6,2025-03-25,3409.93
3452,98,2025-03-19,3847.06
3453,566,2024-05-30,4199.2
3454,668,2024-07-03,8799.18
3455,588,2025-04-11,1894.87
3456,345,2024-08-08,514.46
3457,679,2025-09-18,6750.76
3458,522,2026-05-26,4394.02
3459,834,2024-01-19,6381.48
3460,331,2024-02-05,4382.46
3461,679,2025-09-18,2108.94
3462,130,2024-01-28,2108.28
3463,659,2025-09-15,1670.97
3464,659,2025-04-23,9927.8
3465,229,2025-03-19,17051.54
3466,56,2025-08-14,5776.1
3467,894,2026-05-23,2839.47
3468,69,2024-05-04,1814.54
3469,422,2024-05-11,5045.59
3470,2,2025-11-10,709.4
3471,376,2024-02-20,5615.2
3472,739,2025-02-22,1702.61
3473,452,2025-04-28,30.56
3474,216,2025-01-16,11916.65
3475,355,2025-06-03,6900.86
3476,84,2024-04-20,602.2
3477,535,2024-09-17,7851.12
3478,4,2024-01-05,1672.11
3479,315,2026-07-26,7719.98
3480,55,2026-03-22,3365.37
3481,216,2024-09-04,3580.18
3482,61,2024-02-05,3854.48
3483,836,2024-09-20,3394.93
3484,695,2026-07-21,1165.47
3485,836,2026-03-01,11940.73
3486,615,2025-10-04,5745.48
3487,447,2026-06-18,858.87
3488,157,2024-06-21,1943.37
3489,866,2025-06-06,12049.3
3490,826,2026-02-13,581.25
3491,375,2024-01-19,5575.03
3492,204,2025-02-28,1067.65
3493,349,2024-12-12,1623.99
3494,355,2024-06-21,3381.09
3495,826,2024-08-06,5159.09
3496,61,2026-08-01,3966.25
3497,570,2025-05-13,11656.69
3498,692,2024-03-20,6292.97
3499,687,2025-10-27,9232.58
3500,174,2025-07-30,3222.65
3501,372,2025-01-17,6658.66
3502,308,2025-01-22,9312.05
3503,367,2025-06-07,4770.38
3504,79,2026-06-24,4641.55
3505,75,2026-01-10,5492.49
3506,22,2025-01-25,5464.69
3507,871,2024-08-27,4869.87
3508,376,2024-04-15,7370.46
3509,206,2024-07-10,3163.74
3510,718,2024-05-14,11035.82
3511,445,2026-02-24,195.18
3512,329,2025-07-15,6541.3
3513,104,2024-02-06,10549.3
3514,348,2026-06-22,1914.62
3515,583,2024-05-26,2455.24
3516,562,2025-09-21,11209.91
3517,352,2024-01-13,6499.05
3518,552,2025-07-28,6882.26
3519,691,2025-06-25,3000.25
3520,838,2026-06-05,2763.91
3521,476,2025-08-08,3010.42
3522,206,2025-04-21,2696.95
3523,117,2025-06-01,3055.61
3524,142,2025-09-09,5944.52
3525,10,2025-02-07,2599.62
3526,503,2025-11-27,1080.01
3527,192,2025-05-30,10132.76
3528,204,2026-08-02,1895.39
3529,652,2024-07-08,2452.71
3530,288,2025-12-11,681.92
3531,746,2026-03-16,4696.69
3532,124,2025-12-01,1825.53
3533,308,2026-08-14,1028.43
3534,47,2025-02-27,7928.97
3535,483,2025-06-11,13690.1
3536,113,2024-05-30,2134.91
3537,217,2024-12-30,6566.39
3538,662,2024-06-04,5011.63
3539,793,2026-02-10,4250.67
3540,491,2026-02-01,971.15
3541,869,2024-07-07,4618.23
3542,682,2026-02-21,6793.31
3543,678,2024-11-08,16588.56
3544,892,2025-12-12,247.66
3545,80,2026-07-05,6496.74
3546,209,2026-03-19,4244.37
3547,394,2024-06-30,3084.41
3548,557,2024-06-24,10206.02
3549,892,2024-04-19,2090.82
3550,90,2026-03-31,13475.36
3551,207,2025-06-16,195.83
3552,269,2024-05-31,2659.49
3553,604,2025-07-26,8046.27
3554,857,2025-05-31,4447.74
3555,845,2025-08-05,1822.92
3556,673,2025-09-10,2217.86
3557,696,2024-06-09,5637.72
3558,374,2025-01-12,1573.21
3559,548,2025-12-04,11417.16
3560,154,2026-06-05,3488.4
3561,457,2024-08-24,3181.29
3562,264,2025-07-10,5102.06
3563,836,2026-07-13,689.03
3564,331,2025-08-09,4467.23
3565,356,2024-08-10,18462.27
3566,363,2025-07-23,3393.91
3567,812,2024-01-17,4328.64
3568,840,2025-04-21,7176.53
3569,388,2025-07-07,11193.52
3570,897,2024-02-25,4423.54
3571,681,2024-07-16,3031.33
3572,762,2026-08-22,7824.12
3573,825,2025-09-04,1552.54
3574,300,2025-03-23,10969.98
