CARD_TXN_ID,CARD_ID,TXN_DATE,AMOUNT,MERCHANT_CATEGORY,IS_FRAUD
3465,507,2026-08-09,15988.57,Grocery,0
3466,202,2024-12-26,2106.06,Fuel,0
3467,93,2025-02-02,194.34,Dining,0
3468,367,2025-04-13,687.81,Grocery,0
3469,596,2024-06-23,584.01,Dining,0
3470,697,2025-12-02,7105.53,Healthcare,0
3471,186,2024-05-16,1471.34,Electronics,0
3472,307,2026-04-04,25061.79,Online Retail,0
3473,415,2026-08-07,559.73,Entertainment,0
3474,417,2024-09-08,648.05,Fuel,0
3475,199,2025-01-20,1462.04,Grocery,0
3476,572,2024-02-03,1283.04,Entertainment,0
3477,492,2024-11-30,6157.53,Electronics,0
3478,582,2024-07-23,2486.75,Healthcare,0
3479,83,2025-08-28,4289.99,Dining,0
3480,473,2026-02-06,3167.62,Healthcare,0
3481,241,2024-02-25,3164.11,Healthcare,0
3482,535,2024-06-17,1895.23,Dining,0
3483,357,2025-09-22,6565.14,Fuel,0
3484,364,2025-03-22,5415.32,Grocery,0
3485,410,2026-05-03,893.96,Travel,0
3486,156,2026-02-07,1506.86,Entertainment,0
3487,406,2025-12-07,768.97,Dining,0
3488,617,2026-08-05,2611.06,Travel,0
3489,56,2025-02-11,3479.97,Healthcare,0
3490,117,2025-10-01,1297.36,Online Retail,0
3491,24,2024-04-23,1538.22,Dining,0
3492,338,2024-04-04,881.86,Electronics,0
3493,167,2024-08-23,669.19,Electronics,0
3494,414,2024-10-15,1472.4,Dining,0
3495,27,2024-09-15,1950.89,Electronics,0
3496,76,2025-10-16,864.46,Travel,0
3497,155,2025-01-10,607.42,Healthcare,0
3498,461,2025-11-14,12908.3,Online Retail,0
3499,42,2024-05-10,1366.02,Electronics,0
3500,369,2024-12-10,2850.61,Fuel,0
3501,370,2025-07-15,4063.36,Fuel,0
3502,223,2026-08-26,3163.95,Healthcare,0
3503,74,2024-12-23,4470.61,Online Retail,0
3504,500,2025-07-08,2642.01,Healthcare,0
3505,291,2025-04-28,275.36,Electronics,0
3506,419,2024-01-13,2779.86,Dining,0
3507,539,2024-10-05,1666.23,Grocery,0
3508,9,2024-10-07,817.44,Online Retail,0
3509,541,2025-03-18,10046.05,Entertainment,0
3510,61,2024-06-29,156.25,Online Retail,0
3511,394,2025-11-25,3642.01,Healthcare,0
3512,64,2025-04-07,3453.74,Grocery,0
3513,22,2024-03-27,8138.59,Entertainment,0
3514,290,2024-12-13,3085.96,Online Retail,0
3515,376,2025-05-12,1222.32,Fuel,0
3516,218,2024-07-31,133.94,Dining,0
3517,177,2025-08-25,189.71,Electronics,0
3518,127,2026-01-12,1394.74,Healthcare,0
3519,398,2025-10-12,7079.8,Fuel,0
3520,281,2025-10-15,255.82,Entertainment,0
3521,636,2026-06-18,2706.08,Healthcare,0
3522,305,2025-05-26,6506.81,Healthcare,0
3523,420,2026-01-31,9397.03,Fuel,0
3524,671,2024-11-30,1794.78,Dining,0
3525,659,2025-12-21,5767.18,Dining,0
3526,349,2025-07-20,1383.47,Grocery,0
3527,147,2026-04-26,3737.87,Fuel,0
3528,277,2024-03-15,3840.57,Dining,1
3529,188,2026-06-10,758.2,Electronics,1
3530,341,2024-08-13,2626.85,Online Retail,0
3531,105,2026-03-29,4950.91,Dining,0
3532,282,2025-01-05,6087.9,Grocery,0
3533,55,2025-08-21,3323.64,Dining,0
3534,682,2024-11-21,4672.19,Travel,0
3535,8,2026-04-02,985.54,Healthcare,0
3536,623,2025-12-08,6527.33,Travel,0
3537,650,2024-11-14,5313.45,Fuel,0
3538,672,2024-05-09,4103.83,Entertainment,0
3539,317,2026-07-17,1088.93,Dining,0
3540,542,2026-08-07,2407.01,Healthcare,0
3541,658,2024-06-18,1641.11,Entertainment,0
3542,587,2024-11-05,1789.83,Grocery,1
3543,605,2024-08-11,4447.49,Electronics,0
3544,343,2024-08-09,4100.65,Fuel,0
3545,521,2024-06-03,80.6,Healthcare,0
3546,148,2025-12-12,1060.78,Grocery,0
3547,643,2026-01-27,3450.53,Grocery,0
3548,333,2025-08-14,1847.25,Fuel,0
3549,185,2025-02-27,509.87,Dining,0
3550,208,2026-08-12,5917.29,Grocery,0
3551,600,2025-12-20,25248.94,Electronics,0
3552,135,2024-02-27,507.31,Healthcare,0
3553,476,2025-05-12,98.5,Dining,0
3554,194,2024-06-15,8900.51,Dining,0
3555,420,2025-01-28,883.98,Dining,0
3556,376,2025-01-19,4717.14,Online Retail,0
3557,434,2026-05-23,858.43,Dining,0
3558,159,2026-03-10,10536.8,Electronics,0
3559,635,2025-02-25,5091.53,Grocery,0
3560,620,2026-01-21,873.3,Entertainment,0
3561,651,2025-08-25,696.61,Electronics,0
3562,348,2025-06-24,798.09,Entertainment,0
3563,124,2026-04-17,1394.1,Travel,0
3564,389,2025-08-30,6149.6,Online Retail,0
3565,57,2024-07-26,132.3,Dining,0
3566,495,2025-01-20,1061.43,Travel,0
3567,191,2025-01-27,5190.87,Dining,1
3568,139,2026-04-02,5325.76,Online Retail,1
3569,568,2024-05-21,6721.49,Electronics,0
3570,462,2025-04-09,332.64,Entertainment,0
3571,68,2025-06-13,1735.15,Fuel,0
3572,612,2026-07-18,974.17,Travel,0
3573,464,2026-02-08,9590.6,Dining,0
3574,189,2024-09-11,2650.01,Online Retail,1
3575,280,2024-02-23,711.95,Electronics,0
3576,321,2024-05-03,9118.09,Healthcare,0
3577,639,2024-02-28,1978.9,Grocery,0
3578,388,2025-01-31,2585.73,Healthcare,0
3579,575,2025-12-23,10941.94,Grocery,0
3580,23,2025-10-02,2775.92,Healthcare,0
3581,356,2025-11-22,7267.19,Grocery,0
3582,60,2025-06-01,1424.52,Healthcare,0
3583,267,2025-01-27,4930.29,Grocery,1
3584,386,2026-03-14,2984.62,Fuel,0
3585,585,2024-12-17,5770.21,Grocery,0
3586,195,2025-07-23,2640.03,Electronics,0
3587,172,2024-10-01,2562.16,Travel,0
3588,596,2024-12-22,6950.29,Entertainment,0
3589,381,2024-03-01,1044.8,Fuel,0
3590,509,2025-08-15,1210.88,Electronics,0
3591,653,2025-05-15,12397.31,Dining,0
3592,33,2024-11-03,967.9,Grocery,0
3593,423,2025-08-23,1497.83,Entertainment,0
3594,53,2024-05-07,978.16,Healthcare,0
3595,652,2026-04-23,1265.34,Entertainment,0
3596,309,2024-02-01,295.86,Electronics,0
3597,310,2025-06-12,4070.83,Electronics,0
3598,134,2024-09-17,4768.86,Grocery,0
3599,441,2024-05-28,50.44,Healthcare,0
3600,380,2024-06-16,1606.69,Fuel,0
3601,659,2024-10-27,1559.27,Fuel,0
3602,3,2025-09-09,538.63,Fuel,0
3603,517,2026-02-04,514.03,Online Retail,0
3604,670,2026-06-28,1523.37,Entertainment,0
3605,634,2025-08-25,6853.84,Healthcare,0
3606,438,2025-04-28,3100.21,Travel,0
3607,583,2026-01-21,3210.82,Dining,0
3608,30,2026-03-02,1147.87,Entertainment,0
3609,55,2025-02-07,550.06,Dining,0
3610,489,2025-02-11,10928.23,Healthcare,0
3611,181,2024-03-06,6586.38,Healthcare,0
3612,497,2024-01-16,6239.85,Entertainment,0
3613,520,2026-05-19,3246.55,Healthcare,0
3614,468,2026-04-24,5680.46,Fuel,0
3615,624,2024-12-06,4418.78,Dining,0
3616,152,2026-07-08,713.51,Grocery,0
3617,562,2024-03-22,11198.66,Electronics,0
3618,561,2026-07-22,5764.86,Dining,0
3619,220,2025-07-26,1991.2,Online Retail,0
3620,142,2025-05-24,463.69,Entertainment,0
3621,435,2025-12-26,513.35,Healthcare,0
3622,622,2024-08-09,3255.37,Electronics,0
3623,463,2025-04-11,2156.86,Healthcare,0
3624,83,2024-08-12,1250.91,Entertainment,0
3625,307,2025-08-21,3147.44,Dining,0
3626,277,2025-02-10,2420.1,Electronics,0
3627,412,2025-02-10,1873.83,Electronics,0
3628,410,2025-12-28,566.38,Electronics,0
3629,691,2026-03-04,2413.52,Fuel,0
3630,590,2026-04-17,7727.03,Entertainment,0
3631,382,2026-02-03,482.49,Travel,0
3632,100,2024-06-22,7278.9,Grocery,0
3633,137,2025-12-02,7546.28,Travel,0
3634,120,2025-11-21,2947.07,Grocery,0
3635,353,2024-01-20,2952.77,Online Retail,0
3636,108,2024-07-07,2650.7,Grocery,0
3637,124,2025-05-18,3575.86,Travel,0
3638,106,2024-10-24,1597.74,Online Retail,0
3639,482,2026-02-04,4290.87,Healthcare,0
3640,198,2026-01-18,14065.03,Grocery,0
3641,632,2024-08-26,5048.52,Dining,0
3642,346,2024-01-18,3159.77,Travel,0
3643,474,2024-09-09,4894.68,Electronics,0
3644,370,2026-05-30,2669.73,Electronics,1
3645,615,2026-05-31,4582.27,Dining,0
3646,90,2025-05-06,2664.37,Healthcare,0
3647,510,2026-03-31,1649.2,Travel,0
3648,405,2025-07-06,3876.46,Travel,0
3649,307,2026-08-21,3213.85,Travel,0
3650,490,2024-05-29,4208.51,Entertainment,1
3651,377,2025-04-29,1372.1,Electronics,0
3652,439,2024-06-25,180.78,Healthcare,0
3653,373,2024-05-01,3015.41,Electronics,0
3654,85,2024-05-30,4812.99,Healthcare,0
3655,275,2024-01-09,11147.53,Healthcare,0
3656,680,2026-07-09,3783.61,Electronics,0
3657,66,2025-11-19,859.23,Healthcare,0
3658,162,2025-05-01,6953.95,Electronics,0
3659,492,2026-03-07,2805.43,Dining,0
3660,105,2025-07-06,7025.88,Travel,0
3661,34,2025-02-21,1315.06,Travel,0
3662,536,2025-04-17,2208.6,Fuel,0
3663,143,2025-02-19,5117.34,Fuel,0
3664,155,2025-01-29,5684.09,Healthcare,1
3665,318,2026-03-30,3499.83,Online Retail,0
3666,592,2026-08-04,4116.27,Travel,0
3667,691,2024-06-30,5554.48,Fuel,0
3668,184,2025-12-19,2482.34,Dining,0
3669,215,2024-03-02,2835.02,Healthcare,0
3670,362,2026-02-14,10929.94,Online Retail,0
3671,557,2026-07-30,1362.05,Dining,0
3672,48,2025-12-06,365.76,Fuel,0
3673,294,2025-06-12,2855.23,Online Retail,0
3674,73,2026-07-14,2783.01,Dining,0
3675,156,2026-01-23,571.44,Fuel,0
3676,440,2026-02-05,2610.12,Travel,0
3677,19,2026-07-19,370.12,Travel,0
3678,604,2025-06-12,1240.24,Healthcare,0
3679,62,2026-03-01,3747.27,Electronics,0
3680,576,2026-05-27,405.43,Travel,0
3681,292,2025-03-31,1928.29,Electronics,0
3682,395,2025-12-11,88.51,Electronics,0
3683,281,2025-09-23,1391.24,Dining,0
3684,258,2026-08-23,6935.21,Electronics,0
3685,439,2025-09-08,14983.07,Electronics,0
3686,222,2025-12-06,2158.63,Entertainment,0
3687,44,2026-06-21,3596.89,Entertainment,0
3688,8,2024-01-11,610.96,Dining,0
3689,199,2024-05-17,3405.57,Travel,0
3690,154,2024-11-16,7963.0,Fuel,0
3691,17,2025-11-09,2616.71,Electronics,0
3692,70,2025-03-03,6225.65,Travel,0
3693,611,2026-04-21,1240.47,Entertainment,0
3694,348,2024-03-17,195.91,Grocery,0
3695,279,2024-12-16,1732.35,Healthcare,0
3696,643,2024-05-23,1193.37,Entertainment,0
3697,410,2025-11-21,5878.46,Travel,0
3698,89,2024-09-20,5961.88,Fuel,0
3699,498,2024-08-31,551.62,Online Retail,0
3700,497,2025-08-16,3920.91,Electronics,0
3701,188,2024-03-26,4987.78,Online Retail,0
3702,470,2026-06-24,1459.41,Entertainment,0
3703,95,2024-01-25,2850.59,Dining,0
3704,694,2024-11-30,4479.88,Healthcare,0
3705,407,2025-05-31,6473.18,Fuel,0
3706,199,2024-01-09,2920.62,Grocery,0
3707,633,2024-02-20,3695.34,Healthcare,1
3708,355,2026-08-13,4934.1,Dining,0
3709,625,2025-07-31,553.07,Dining,0
3710,67,2024-01-31,44.81,Electronics,0
3711,216,2025-01-01,4360.1,Dining,0
3712,302,2024-11-20,3002.27,Dining,0
3713,187,2024-01-07,478.8,Online Retail,0
3714,363,2025-07-10,4636.23,Fuel,0
3715,248,2024-08-08,461.79,Entertainment,0
3716,619,2025-09-23,2768.22,Travel,0
3717,172,2025-12-20,4437.79,Entertainment,0
3718,133,2025-02-10,5960.06,Online Retail,0
3719,676,2025-01-04,1734.82,Fuel,0
3720,500,2025-09-12,5617.12,Online Retail,0
3721,25,2025-12-08,2001.78,Fuel,0
3722,594,2025-01-20,851.42,Grocery,0
3723,134,2026-03-05,1235.15,Online Retail,1
3724,479,2024-10-06,1486.58,Travel,0
3725,20,2026-02-16,4895.24,Grocery,0
3726,182,2024-12-27,3576.8,Dining,0
3727,598,2025-10-15,1254.82,Entertainment,0
3728,19,2026-08-30,3845.49,Grocery,0
3729,331,2025-12-28,449.22,Grocery,0
3730,279,2024-11-06,3996.64,Travel,0
3731,160,2025-07-09,4698.89,Grocery,0
3732,83,2024-07-14,338.06,Grocery,0
3733,277,2025-03-29,5224.64,Grocery,0
3734,257,2025-08-26,2027.82,Healthcare,0
3735,75,2024-03-01,2039.72,Online Retail,0
3736,501,2025-01-24,343.05,Electronics,0
3737,76,2026-08-08,6072.9,Travel,0
3738,268,2026-08-28,6112.85,Online Retail,0
3739,663,2026-03-30,8849.42,Dining,0
3740,261,2025-11-28,6656.35,Travel,0
3741,488,2025-10-17,2972.07,Electronics,0
3742,324,2025-06-02,3356.53,Dining,0
3743,448,2025-09-19,27.63,Entertainment,0
3744,548,2024-08-21,2192.21,Electronics,0
3745,331,2025-07-16,2115.3,Entertainment,0
3746,458,2025-06-26,799.19,Electronics,0
3747,343,2024-04-02,2284.27,Dining,0
3748,220,2024-10-02,1005.91,Fuel,0
3749,541,2024-11-07,6147.37,Healthcare,0
3750,274,2025-10-30,2705.65,Online Retail,0
3751,37,2024-11-27,1165.48,Travel,0
3752,190,2024-07-26,6139.73,Online Retail,0
3753,468,2026-02-12,440.67,Online Retail,0
3754,464,2025-05-08,11988.8,Grocery,0
3755,386,2025-08-12,3083.39,Electronics,0
3756,314,2024-11-27,2140.88,Dining,0
3757,215,2025-01-23,9420.47,Healthcare,0
3758,33,2025-07-18,5388.04,Healthcare,0
3759,151,2024-11-15,2342.5,Dining,0
3760,697,2026-07-19,2939.6,Travel,0
3761,604,2026-04-12,5591.87,Online Retail,0
3762,56,2026-07-31,499.62,Grocery,0
3763,653,2026-02-04,5975.43,Online Retail,0
3764,542,2024-03-24,671.57,Online Retail,0
3765,68,2026-03-03,2193.13,Healthcare,0
3766,292,2024-08-28,2340.93,Entertainment,0
3767,119,2025-01-20,2136.51,Dining,0
3768,503,2025-02-12,5238.73,Entertainment,0
3769,467,2025-04-12,6550.19,Fuel,0
3770,153,2026-02-20,13870.75,Travel,0
3771,542,2025-07-12,19731.49,Fuel,0
3772,205,2025-06-04,6721.74,Electronics,0
3773,344,2024-07-06,755.18,Electronics,0
3774,79,2026-02-18,1973.65,Travel,0
3775,649,2024-12-19,2110.67,Electronics,0
3776,131,2025-10-12,1160.0,Healthcare,0
3777,612,2025-04-23,999.91,Online Retail,0
3778,593,2025-09-27,492.0,Healthcare,0
3779,89,2025-10-15,2946.05,Electronics,0
3780,79,2025-06-25,2594.06,Grocery,0
3781,100,2025-03-14,1451.83,Online Retail,0
3782,588,2025-11-26,3692.89,Dining,0
3783,61,2024-05-30,5617.47,Entertainment,0
3784,428,2026-08-05,1984.34,Electronics,0
3785,613,2025-02-18,2568.36,Travel,0
3786,206,2026-08-15,520.16,Travel,0
3787,391,2025-06-02,12583.58,Entertainment,0
3788,57,2024-05-06,849.63,Entertainment,0
3789,659,2025-09-26,1704.22,Fuel,0
3790,422,2025-05-20,4663.93,Electronics,0
3791,511,2026-04-12,3150.17,Fuel,0
3792,176,2026-03-25,6856.26,Grocery,0
3793,513,2024-08-14,1130.17,Travel,0
3794,439,2026-01-18,3434.48,Dining,0
3795,88,2025-06-29,6169.09,Entertainment,0
3796,399,2025-03-22,1863.67,Grocery,0
3797,77,2025-02-10,150.72,Online Retail,0
3798,470,2025-10-22,346.75,Travel,0
3799,652,2025-10-31,3403.77,Online Retail,1
3800,603,2026-05-04,1272.58,Dining,0
3801,338,2026-05-02,3706.34,Healthcare,0
3802,620,2024-08-25,3610.74,Grocery,0
3803,696,2025-04-10,3076.53,Grocery,0
3804,319,2026-08-23,3793.93,Fuel,0
3805,227,2026-04-03,2171.3,Grocery,0
3806,132,2025-03-13,1217.32,Entertainment,0
3807,435,2024-01-02,3372.6,Grocery,0
3808,269,2024-08-12,1202.94,Travel,0
3809,401,2026-06-08,3187.68,Entertainment,0
3810,665,2025-11-18,5011.5,Dining,0
3811,48,2026-02-07,6854.44,Entertainment,0
3812,205,2026-01-25,5852.73,Online Retail,0
3813,364,2024-05-10,4319.45,Dining,0
3814,506,2025-07-24,2924.77,Healthcare,0
3815,648,2025-10-20,1576.45,Online Retail,0
3816,611,2024-04-03,3366.11,Online Retail,0
3817,318,2025-05-16,8349.41,Healthcare,0
3818,388,2024-09-18,1853.25,Electronics,0
3819,331,2026-08-04,9927.7,Travel,0
3820,74,2024-09-02,3496.86,Dining,0
3821,491,2024-10-23,7136.91,Travel,0
3822,575,2026-05-14,1318.46,Travel,0
3823,547,2025-08-16,1146.64,Entertainment,0
3824,253,2026-07-10,474.1,Grocery,0
3825,580,2025-05-24,8275.7,Electronics,0
3826,154,2024-07-02,3482.53,Fuel,0
3827,317,2024-08-03,4955.27,Fuel,0
3828,176,2024-06-12,2715.97,Entertainment,0
3829,311,2026-03-04,2952.31,Fuel,0
3830,648,2024-01-24,372.23,Entertainment,0
3831,332,2025-12-25,3541.12,Dining,0
3832,529,2025-03-05,5444.58,Entertainment,0
3833,679,2025-06-14,95.16,Dining,0
3834,108,2026-03-18,1597.65,Grocery,0
3835,651,2026-07-09,1000.9,Healthcare,0
3836,80,2024-10-04,4247.29,Electronics,0
3837,436,2026-06-22,4042.61,Online Retail,0
3838,316,2026-06-06,4929.06,Entertainment,0
3839,200,2026-03-08,2759.96,Healthcare,0
3840,448,2024-04-30,165.46,Travel,0
3841,631,2024-05-28,3343.14,Travel,0
3842,49,2024-02-03,404.7,Grocery,0
3843,120,2026-05-21,3973.34,Travel,0
3844,356,2026-07-18,427.99,Fuel,0
3845,75,2024-10-25,747.22,Travel,0
3846,222,2025-05-27,6536.42,Healthcare,0
3847,291,2025-07-09,2223.28,Fuel,0
3848,303,2025-01-16,2305.83,Fuel,0
3849,480,2026-08-08,717.75,Electronics,0
3850,324,2026-07-08,5967.33,Entertainment,0
3851,37,2024-08-13,3526.02,Entertainment,0
3852,453,2025-06-20,3286.33,Online Retail,0
3853,220,2024-07-13,574.13,Healthcare,0
3854,7,2024-03-26,2744.09,Online Retail,0
3855,549,2026-04-10,15929.59,Entertainment,0
3856,300,2026-04-24,1124.86,Dining,0
3857,462,2024-01-13,6376.61,Electronics,0
3858,459,2025-06-14,59.51,Fuel,0
3859,60,2024-06-18,4816.53,Online Retail,0
3860,583,2025-07-03,3674.99,Healthcare,0
3861,142,2024-11-15,1997.25,Entertainment,0
3862,525,2025-06-04,3492.19,Grocery,0
3863,508,2025-12-20,3574.67,Dining,0
3864,86,2024-03-23,3548.21,Online Retail,0
3865,82,2025-04-13,1635.74,Dining,0
3866,594,2024-11-29,1428.72,Grocery,0
3867,7,2025-01-18,962.75,Grocery,0
3868,153,2026-06-26,304.35,Online Retail,0
3869,695,2026-06-14,2276.28,Entertainment,0
3870,78,2025-09-27,5672.24,Online Retail,0
3871,430,2026-01-07,1352.96,Online Retail,0
3872,257,2025-01-11,574.65,Fuel,0
3873,301,2025-09-09,993.94,Entertainment,0
3874,90,2025-04-04,2669.01,Travel,0
3875,418,2024-11-27,2664.57,Electronics,0
3876,234,2026-02-10,866.16,Online Retail,0
3877,470,2026-04-17,2322.54,Healthcare,0
3878,554,2024-12-09,1948.15,Healthcare,0
3879,347,2024-09-03,3951.26,Electronics,0
3880,14,2025-01-26,7717.2,Electronics,0
3881,461,2026-07-11,1302.04,Electronics,0
3882,349,2026-01-22,1079.99,Entertainment,0
3883,496,2024-09-10,2631.73,Entertainment,0
3884,553,2025-08-27,3168.89,Online Retail,0
3885,126,2026-03-10,4145.22,Electronics,0
3886,78,2024-12-14,225.24,Online Retail,0
3887,297,2026-06-10,11487.53,Online Retail,0
3888,632,2026-06-30,1735.5,Healthcare,0
3889,214,2024-08-08,1158.96,Dining,0
3890,303,2025-08-10,574.63,Grocery,0
3891,559,2024-08-11,1379.2,Entertainment,0
3892,566,2025-10-16,291.69,Dining,0
3893,539,2024-03-17,6325.09,Fuel,0
3894,658,2025-09-16,1995.69,Healthcare,0
3895,568,2024-11-28,1090.24,Online Retail,0
3896,112,2025-05-13,5338.91,Travel,0
3897,307,2025-05-02,1856.78,Healthcare,0
3898,545,2026-08-27,1081.87,Fuel,0
3899,403,2024-03-24,8911.12,Travel,0
3900,102,2025-07-21,1441.48,Dining,0
3901,494,2024-05-22,99.12,Entertainment,0
3902,122,2025-09-24,2312.53,Entertainment,0
3903,226,2025-02-15,2024.85,Grocery,0
3904,683,2024-06-10,1125.26,Grocery,0
3905,685,2024-06-24,929.92,Electronics,0
3906,17,2024-04-30,2511.58,Electronics,1
3907,266,2026-01-24,1473.81,Online Retail,0
3908,223,2026-06-09,1731.0,Online Retail,0
3909,376,2024-11-10,3041.57,Dining,0
3910,582,2025-01-07,1629.51,Online Retail,0
3911,579,2024-02-15,1209.4,Travel,0
3912,96,2024-06-12,4206.86,Travel,0
3913,523,2024-05-30,1469.49,Healthcare,0
3914,22,2026-07-12,1124.01,Fuel,0
3915,352,2024-10-26,416.23,Healthcare,0
3916,398,2026-02-03,823.74,Travel,0
3917,286,2024-05-22,530.87,Healthcare,0
3918,616,2024-06-23,371.11,Online Retail,0
3919,446,2024-07-29,945.18,Electronics,0
3920,683,2024-07-06,3126.78,Online Retail,0
3921,305,2024-07-20,2225.12,Healthcare,0
3922,284,2024-10-08,1595.93,Healthcare,0
3923,415,2025-02-12,3477.64,Online Retail,0
3924,169,2024-06-28,1234.46,Electronics,0
3925,560,2025-05-25,2925.81,Healthcare,0
3926,213,2024-12-21,4064.56,Online Retail,0
3927,86,2025-08-30,104.88,Fuel,0
3928,330,2025-07-21,2199.03,Entertainment,0
3929,489,2026-06-05,3310.62,Entertainment,0
3930,377,2025-08-27,3105.34,Grocery,0
3931,38,2025-11-01,2322.1,Healthcare,0
3932,12,2026-03-27,1311.16,Healthcare,0
3933,514,2024-07-12,1807.94,Entertainment,0
3934,699,2026-04-30,6671.34,Online Retail,0
3935,147,2025-03-13,170.22,Online Retail,0
3936,675,2025-10-07,1005.15,Electronics,1
3937,346,2025-12-12,2216.56,Dining,0
3938,99,2024-07-28,384.53,Electronics,0
3939,187,2025-06-25,1685.43,Dining,0
3940,676,2024-10-04,4257.77,Online Retail,0
3941,226,2024-06-14,3673.11,Dining,0
3942,587,2026-05-08,2177.46,Electronics,0
3943,441,2026-02-06,2595.16,Online Retail,0
3944,565,2024-06-29,22.42,Travel,0
3945,302,2024-07-10,584.73,Travel,0
3946,81,2024-03-25,1136.88,Dining,0
3947,342,2024-12-01,1548.57,Grocery,0
3948,662,2024-08-23,4427.99,Online Retail,0
3949,700,2025-12-16,9296.36,Grocery,0
3950,287,2025-01-29,1777.01,Healthcare,0
3951,86,2026-08-03,1703.36,Healthcare,0
3952,151,2025-06-30,2157.32,Electronics,0
3953,269,2026-05-18,911.47,Entertainment,0
3954,686,2024-04-03,7367.64,Fuel,0
3955,372,2026-08-03,782.28,Grocery,0
3956,348,2024-11-12,825.99,Electronics,0
3957,570,2025-01-21,1212.22,Travel,0
3958,125,2025-08-04,8246.81,Grocery,0
3959,198,2025-02-28,3282.59,Fuel,0
3960,524,2024-11-02,2134.05,Electronics,0
3961,276,2024-06-07,1596.69,Healthcare,0
3962,416,2025-02-12,1991.84,Fuel,0
3963,575,2025-04-05,601.71,Online Retail,0
3964,519,2024-05-06,79.07,Electronics,0
3965,372,2026-01-30,4793.62,Entertainment,0
3966,47,2024-06-23,452.17,Online Retail,0
3967,600,2024-03-08,7112.48,Fuel,0
3968,61,2024-11-09,3380.64,Entertainment,0
3969,46,2024-11-07,1777.55,Dining,0
3970,151,2024-10-18,3114.06,Dining,0
3971,201,2026-06-21,2424.5,Entertainment,0
3972,556,2025-08-05,2027.93,Healthcare,0
3973,391,2024-06-26,2202.81,Travel,0
3974,647,2025-05-20,4849.7,Online Retail,0
3975,86,2024-10-16,3188.08,Electronics,0
3976,685,2026-07-15,1887.81,Grocery,0
3977,338,2026-06-30,4149.83,Travel,0
3978,419,2025-07-25,7822.7,Grocery,0
3979,13,2024-12-02,1855.15,Travel,0
3980,510,2024-05-10,1009.69,Travel,0
3981,354,2026-03-21,4418.75,Dining,0
3982,524,2024-01-24,1882.09,Entertainment,0
3983,645,2024-10-06,5644.77,Travel,0
3984,153,2025-06-17,595.83,Dining,0
3985,664,2024-09-07,1343.74,Healthcare,0
3986,338,2025-12-08,9879.67,Travel,0
3987,224,2024-07-01,1280.09,Entertainment,0
3988,495,2026-04-11,5798.16,Online Retail,0
3989,3,2024-03-02,967.09,Entertainment,0
3990,478,2024-11-21,4137.49,Healthcare,0
3991,639,2025-02-08,757.53,Online Retail,0
3992,147,2026-08-18,4516.22,Online Retail,0
3993,398,2025-11-26,1641.16,Online Retail,0
3994,550,2026-08-23,1329.45,Healthcare,0
3995,407,2025-05-07,1684.15,Grocery,0
3996,650,2026-07-03,2230.67,Grocery,0
3997,571,2025-02-01,2646.55,Dining,0
3998,193,2024-01-28,514.59,Dining,0
3999,276,2024-07-18,2929.38,Fuel,0
4000,470,2024-12-31,355.82,Travel,0
4001,295,2025-10-28,5103.92,Entertainment,1
4002,275,2024-07-23,3129.71,Electronics,0
4003,597,2024-09-03,3124.18,Grocery,0
4004,79,2025-09-29,4472.11,Healthcare,0
4005,345,2024-02-01,3229.16,Fuel,0
4006,266,2026-05-11,8101.28,Healthcare,0
4007,516,2026-07-29,772.21,Dining,0
4008,689,2026-02-27,484.81,Entertainment,0
4009,634,2026-07-07,8324.39,Electronics,0
4010,247,2024-06-08,3240.12,Dining,0
4011,276,2024-07-28,3572.68,Entertainment,0
4012,86,2026-04-25,684.26,Grocery,0
4013,623,2024-08-20,3403.43,Entertainment,0
4014,212,2025-11-17,1991.84,Healthcare,0
4015,230,2025-07-19,4081.24,Electronics,0
4016,265,2024-10-16,2349.8,Fuel,0
4017,651,2025-02-20,1983.44,Electronics,0
4018,695,2025-03-12,2376.87,Electronics,0
4019,214,2026-05-15,1149.65,Fuel,0
4020,453,2025-06-07,1454.88,Travel,0
4021,164,2025-02-20,6031.71,Travel,0
4022,322,2025-10-15,3477.29,Healthcare,0
4023,505,2024-05-12,1859.79,Online Retail,0
4024,353,2024-11-08,3451.86,Travel,0
4025,646,2025-06-16,2998.46,Healthcare,0
4026,357,2025-08-25,1497.1,Entertainment,0
4027,538,2024-04-20,1150.64,Dining,0
